name,position,team,bonus,clean_sheets,expected_goals_conceded,goals_conceded,kickoff_time,minutes,opponent_team,own_goals,penalties_saved,saves,selected,starts,total_points,was_home
Jason Steele,GK,Brighton,0,0,2.06,1,2023-08-19,90,Wolverhampton,0,0,4,511977,1,3,False
Jason Steele,GK,Brighton,0,0,0.0,0,2024-02-24,0,Everton,0,0,0,233444,0,0,True
Jason Steele,GK,Brighton,0,0,1.45,1,2023-08-12,90,Luton,0,0,2,490913,1,2,True
Jason Steele,GK,Brighton,0,0,0.71,1,2023-10-29,90,Fulham,0,0,4,263634,1,3,True
Jason Steele,GK,Brighton,0,0,0.0,0,2023-08-26,0,West Ham,0,0,0,487732,0,0,True
Jason Steele,GK,Brighton,0,0,0.0,0,2023-12-21,0,Crystal Palace,0,0,0,219540,0,0,False
Jason Steele,GK,Brighton,0,0,0.0,0,2023-11-04,0,Everton,0,0,0,268256,0,0,False
Jason Steele,GK,Brighton,0,0,0.0,0,2023-12-09,0,Burnley,0,0,0,246907,0,0,True
Jason Steele,GK,Brighton,0,0,0.0,0,2023-11-25,0,Nottingham Forest,0,0,0,255825,0,0,False
Jason Steele,GK,Brighton,0,0,1.32,1,2023-11-12,90,Sheffield,0,0,1,259410,1,2,True
Jason Steele,GK,Brighton,2,1,0.68,0,2024-01-02,90,West Ham,0,0,2,206496,1,8,False
Jason Steele,GK,Brighton,0,0,0.0,0,2023-12-17,0,Arsenal,0,0,0,228806,0,0,False
Jason Steele,GK,Brighton,0,0,1.33,1,2023-12-06,90,Brentford,0,0,0,237137,1,2,True
Jason Steele,GK,Brighton,0,0,2.48,2,2023-12-28,90,Tottenham,0,0,1,212407,1,1,True
Jason Steele,GK,Brighton,0,0,1.93,3,2023-12-03,90,Chelsea,0,0,2,242014,1,1,False
Jason Steele,GK,Brighton,3,1,1.38,0,2024-01-22,90,Wolverhampton,0,0,3,211891,1,10,True
Jason Steele,GK,Brighton,0,0,1.6,2,2024-02-10,90,Tottenham,0,0,4,225427,1,2,False
Jason Steele,GK,Brighton,0,0,2.89,4,2024-01-30,90,Luton,0,0,4,232482,1,1,False
Jason Steele,GK,Brighton,0,0,0.0,0,2024-02-03,0,Crystal Palace,0,0,0,233019,0,0,True
Jason Steele,GK,Brighton,0,0,0.0,0,2024-03-31,0,Liverpool,0,0,0,212821,0,0,False
Jason Steele,GK,Brighton,0,0,1.24,3,2024-03-02,90,Fulham,0,0,2,226920,1,1,False
Jason Steele,GK,Brighton,0,0,0.0,0,2024-03-10,0,Nottingham Forest,0,0,0,220401,0,0,True
Jason Steele,GK,Brighton,0,0,0.0,0,2024-02-18,0,Sheffield,0,0,0,239671,0,0,False
Jason Steele,GK,Brighton,0,0,0.0,0,2024-04-03,0,Brentford,0,0,0,208916,0,0,False
Jason Steele,GK,Brighton,0,0,0.0,0,2024-04-06,0,Arsenal,0,0,0,205268,0,0,True
Jason Steele,GK,Brighton,0,0,0.0,0,2024-04-13,0,Burnley,0,0,0,202686,0,0,False
Jason Steele,GK,Brighton,0,0,0.0,0,2023-09-02,0,Newcastle United,0,0,0,429654,0,0,True
Jason Steele,GK,Brighton,0,0,0.96,1,2023-09-16,90,Manchester United,0,0,3,360137,1,3,False
Jason Steele,GK,Brighton,0,0,0.0,0,2023-10-08,0,Liverpool,0,0,0,287721,0,0,True
Jason Steele,GK,Brighton,0,0,0.0,0,2023-09-24,0,Bournemouth,0,0,0,361877,0,0,True
Jason Steele,GK,Brighton,0,0,0.75,2,2023-10-21,90,Manchester City,0,0,3,267375,1,2,False
Jason Steele,GK,Brighton,0,0,1.58,6,2023-09-30,90,Aston Villa,0,0,4,323119,1,0,False
Jason Steele,GK,Brighton,0,0,0.0,0,2024-04-28,0,Bournemouth,0,0,0,196475,0,0,False
Jason Steele,GK,Brighton,0,0,1.2,2,2024-05-19,90,Manchester United,0,0,2,188453,1,1,True
Jason Steele,GK,Brighton,0,0,0.0,0,2024-05-05,0,Aston Villa,0,0,0,194502,0,0,True
Jason Steele,GK,Brighton,0,0,1.3,4,2024-04-25,90,Manchester City,0,0,2,195962,1,0,True
Jason Steele,GK,Brighton,0,0,0.0,0,2024-05-11,0,Newcastle United,0,0,0,191834,0,0,False
Jason Steele,GK,Brighton,0,0,0.0,0,2024-05-15,0,Chelsea,0,0,0,191834,0,0,True
